,Participant,Condition,TrialId,Score,ExpectedScore,NumClicks,Actions,Selection,Seed,ClickAgreement
933,143,2,test_3,3.6590108574319666,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 1], [3, 4, 5], [4, 4, 5]]",2,18,0.5
934,143,2,test_4,4.528718959444991,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",0,17,0.16666666666666666
935,143,2,test_5,3.8726087606527946,3.7012653241619238,5,"[[0, 4, 2], [1, 4, 2], [2, 4, 2], [3, 4, 2], [4, 4, 2]]",3,16,0.16666666666666666
936,143,2,test_6,3.008548735688526,3.476332489774834,5,"[[0, 3, 1], [1, 3, 1], [2, 3, 1], [3, 3, 1], [4, 3, 1]]",1,15,0.16666666666666666
937,143,2,test_7,3.2103132884371424,3.5394031383805182,5,"[[0, 2, 4], [1, 2, 1], [2, 2, 1], [3, 2, 5], [4, 2, 0]]",1,14,0.16666666666666666
938,143,2,test_8,3.677505201495061,3.4721058347672322,5,"[[0, 4, 3], [1, 4, 1], [2, 4, 3], [3, 4, 4], [4, 4, 5]]",4,13,0.5
939,143,2,test_9,4.330025265817762,3.5865893925642034,5,"[[0, 2, 2], [1, 2, 0], [2, 2, 0], [2, 2, 5], [4, 2, 2]]",2,12,0.16666666666666666
940,145,2,test_0,3.4306808152258026,3.487201942558808,4,"[[0, 5, 1], [1, 5, 5], [3, 5, 5], [4, 5, 5]]",1,21,0.0
941,145,2,test_1,3.4202692891541933,3.401163603333333,0,[],4,20,0.0
942,145,2,test_2,2.2956700851155087,3.401163603333333,0,[],1,19,0.0
943,145,2,test_3,3.951203480779368,3.401163603333333,0,[],0,18,0.0
944,145,2,test_4,4.14477113526486,3.401163603333333,0,[],2,17,0.0
945,145,2,test_5,3.5280984728570126,3.401163603333333,0,[],4,16,0.0
946,145,2,test_6,3.0185487356885257,3.401163603333333,0,[],1,15,0.0
947,145,2,test_7,2.093432174465732,3.401163603333333,0,[],0,14,0.0
948,145,2,test_8,4.502134674806647,3.401163603333333,0,[],0,13,0.0
949,145,2,test_9,3.5667537374574727,3.401163603333333,0,[],0,12,0.0
950,146,2,test_0,3.4386808152258026,3.401163603333333,0,[],1,21,0.0
951,146,2,test_1,3.7276159406472456,3.401163603333333,0,[],1,20,0.0
952,146,2,test_2,2.6932724042634417,3.401163603333333,0,[],0,19,0.0
953,146,2,test_3,3.888941435514118,3.401163603333333,0,[],1,18,0.0
954,146,2,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
955,146,2,test_5,2.711891987390495,3.401163603333333,0,[],1,16,0.0
956,146,2,test_6,3.2777555205333657,3.401163603333333,0,[],0,15,0.0
957,146,2,test_7,3.220313288437142,3.401163603333333,0,[],1,14,0.0
958,146,2,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
959,146,2,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
960,148,0,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,21,0.6666666666666666
961,148,0,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",3,20,0.8333333333333334
962,148,0,test_2,4.177104318830438,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,19,0.3333333333333333
963,148,0,test_3,3.7710332588389193,3.7162186946718703,5,"[[4, 4, 1], [3, 4, 1], [2, 4, 1], [1, 4, 1], [0, 4, 1]]",4,18,0.3333333333333333
964,148,0,test_4,4.14477113526486,3.401163603333333,0,[],2,17,0.0
965,148,0,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
966,148,0,test_6,4.276378583114634,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,15,0.3333333333333333
967,148,0,test_7,3.715446499517997,3.401163603333333,0,[],4,14,0.0
968,148,0,test_8,3.687505201495061,3.401163603333333,0,[],4,13,0.0
969,148,0,test_9,3.1464022861305128,3.415685596279428,5,"[[0, 5, 1], [1, 5, 1], [2, 5, 1], [3, 5, 1], [4, 5, 1]]",1,12,0.16666666666666666
970,149,2,test_0,3.878370498244402,3.7009809799081297,1,"[[0, 4, 0]]",0,21,0.0
971,149,2,test_1,3.7256159406472458,3.4746179474770322,1,"[[1, 4, 0]]",1,20,0.0
972,149,2,test_2,2.6932724042634417,3.401163603333333,0,[],0,19,0.0
973,149,2,test_3,3.8789414355141183,3.662564385319363,5,"[[1, 2, 1], [1, 4, 3], [1, 5, 1], [1, 1, 4], [1, 3, 4]]",1,18,0.16666666666666666
974,149,2,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
975,149,2,test_5,2.1587273335764157,3.401163603333333,0,[],0,16,0.0
976,149,2,test_6,3.267755520533366,3.461032276137021,5,"[[0, 2, 3], [0, 4, 3], [1, 4, 2], [1, 2, 2], [0, 1, 5]]",0,15,0.16666666666666666
977,149,2,test_7,3.220313288437142,3.401163603333333,0,[],1,14,0.0
978,149,2,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
979,149,2,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
980,150,1,test_0,3.432194807552933,3.3551368357678983,4,"[[0, 5, 5], [1, 1, 5], [4, 3, 5], [4, 1, 2]]",4,21,0.0
981,150,1,test_1,2.5237916945787298,3.279521028443849,5,"[[0, 1, 5], [0, 3, 3], [2, 3, 5], [3, 1, 5], [0, 5, 1]]",0,20,0.16666666666666666
982,150,1,test_2,3.601928100739537,3.355006846418404,4,"[[0, 5, 5], [4, 0, 5], [4, 3, 5], [4, 5, 1]]",4,19,0.0
983,150,1,test_3,3.6610108574319664,3.635888439937221,4,"[[1, 3, 3], [2, 4, 4], [2, 2, 1], [2, 0, 5]]",2,18,0.0
984,150,1,test_4,2.5350420156466984,3.441900409301569,4,"[[3, 4, 3], [3, 1, 3], [4, 4, 5], [4, 1, 4]]",4,17,0.2
985,150,1,test_5,2.152727333576416,3.2655056638907243,3,"[[0, 3, 3], [0, 0, 3], [0, 2, 2]]",0,16,0.0
986,150,1,test_6,3.2155366990649883,3.2494263593311046,4,"[[3, 5, 3], [3, 4, 4], [3, 1, 5], [3, 1, 4]]",3,15,0.0
987,150,1,test_7,3.216313288437142,3.429461600492032,2,"[[1, 1, 4], [1, 1, 3]]",1,14,0.0
988,150,1,test_8,3.822314610042821,3.657003906105397,2,"[[3, 4, 3], [3, 4, 2]]",3,13,0.0
989,150,1,test_9,4.330025265817762,3.4034561353634203,5,"[[3, 4, 3], [4, 5, 3], [2, 3, 4], [2, 3, 3], [2, 3, 5]]",2,12,0.16666666666666666
990,151,1,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
991,151,1,test_1,3.918633537737285,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,20,0.8
992,151,1,test_2,4.181104318830438,3.718932529068927,3,"[[0, 4, 5], [1, 4, 5], [2, 4, 5]]",2,19,0.75
993,151,1,test_3,3.8829414355141183,3.718932529068927,3,"[[0, 4, 5], [1, 4, 5], [2, 4, 5]]",1,18,0.5
994,151,1,test_4,4.536718959444991,3.722932529068927,1,"[[0, 4, 5]]",0,17,0.5
995,151,1,test_5,3.8746087606527944,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,16,0.8
996,151,1,test_6,3.0145487356885257,3.720932529068927,2,"[[0, 4, 5], [1, 4, 5]]",1,15,0.6666666666666666
997,151,1,test_7,3.8346020671271592,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,14,0.8
998,151,1,test_8,4.500134674806647,3.722932529068927,1,"[[0, 4, 5]]",0,13,0.5
999,151,1,test_9,4.1492307800824815,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 3, 5], [2, 4, 5], [3, 4, 5]]",3,12,0.6666666666666666
1000,152,2,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,21,0.6666666666666666
1001,152,2,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",3,20,0.8333333333333334
1002,152,2,test_2,2.683272404263442,3.7162186946718703,5,"[[4, 4, 1], [3, 4, 5], [2, 4, 1], [1, 2, 1], [0, 4, 1]]",0,19,0.5
1003,152,2,test_3,3.6590108574319666,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 5], [4, 4, 1]]",2,18,0.5
1004,152,2,test_4,3.473502531357328,3.5387589123278556,5,"[[0, 2, 1], [1, 2, 5], [2, 2, 1], [3, 2, 5], [4, 2, 1]]",3,17,0.16666666666666666
1005,152,2,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
1006,152,2,test_6,3.008548735688526,3.714932529068927,5,"[[0, 4, 1], [1, 4, 5], [0, 4, 5], [2, 4, 1], [3, 4, 5]]",1,15,0.5
1007,152,2,test_7,4.102659872274207,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,14,0.6666666666666666
1008,152,2,test_8,3.8163146100428214,3.657015065606318,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 5], [3, 4, 1]]",3,13,0.3333333333333333
1009,152,2,test_9,4.330025265817762,3.6583401357980017,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [0, 4, 5], [2, 4, 5]]",2,12,0.5
1010,154,0,test_0,3.428680815225803,3.4852019425588083,5,"[[4, 5, 5], [3, 5, 5], [2, 5, 5], [1, 5, 5], [0, 5, 5]]",1,21,0.16666666666666666
1011,154,0,test_1,3.4102692891541935,3.4759286508225498,5,"[[4, 3, 5], [3, 3, 5], [2, 3, 5], [1, 3, 5], [0, 3, 5]]",4,20,0.16666666666666666
1012,154,0,test_2,4.974507940308268,3.4446883653721114,5,"[[0, 5, 0], [1, 5, 0], [2, 5, 0], [4, 5, 0], [3, 5, 0]]",3,19,0.16666666666666666
1013,154,0,test_3,3.6590108574319666,3.4759286508225498,5,"[[4, 3, 5], [3, 3, 5], [2, 3, 5], [1, 3, 5], [0, 3, 5]]",2,18,0.16666666666666666
1014,154,0,test_4,5.007721622330666,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",1,17,0.3333333333333333
1015,154,0,test_5,3.518098472857013,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",4,16,0.16666666666666666
1016,154,0,test_6,3.267755520533366,3.44404180173785,5,"[[0, 1, 5], [1, 1, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",0,15,0.16666666666666666
1017,154,0,test_7,3.7054464995179974,3.446792791187271,5,"[[0, 5, 2], [1, 5, 2], [2, 5, 2], [3, 5, 2], [4, 5, 2]]",4,14,0.16666666666666666
1018,154,0,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
1019,154,0,test_9,3.5667537374574727,3.401163603333333,0,[],0,12,0.0
1020,155,2,test_0,3.673830218003717,3.6959244543554646,5,"[[0, 5, 5], [2, 4, 3], [4, 4, 3], [3, 5, 1], [1, 4, 5]]",2,21,0.16666666666666666
1021,155,2,test_1,3.0793886104229364,3.479515842866058,5,"[[0, 5, 3], [4, 1, 2], [3, 3, 3], [2, 5, 2], [1, 5, 2]]",2,20,0.16666666666666666
1022,155,2,test_2,4.974507940308268,3.4503729280308546,5,"[[0, 5, 1], [1, 3, 5], [2, 5, 5], [3, 5, 5], [4, 5, 1]]",3,19,0.16666666666666666
1023,155,2,test_3,3.6590108574319666,3.4852019425588083,5,"[[0, 5, 1], [1, 3, 5], [2, 5, 5], [3, 1, 5], [4, 1, 5]]",2,18,0.16666666666666666
1024,155,2,test_4,2.5330420156466986,3.4503729280308546,5,"[[0, 1, 5], [4, 5, 5], [3, 5, 5], [2, 5, 1], [1, 5, 5]]",4,17,0.16666666666666666
1025,155,2,test_5,3.8726087606527946,3.44404180173785,5,"[[0, 2, 5], [1, 5, 5], [4, 5, 1], [3, 1, 5], [2, 5, 1]]",3,16,0.16666666666666666
1026,155,2,test_6,3.4135681227738472,3.4857484332682698,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 1], [3, 5, 1], [4, 5, 1]]",2,15,0.16666666666666666
1027,155,2,test_7,4.102659872274207,3.415685596279428,5,"[[0, 3, 5], [1, 5, 5], [2, 5, 1], [3, 3, 5], [4, 5, 1]]",2,14,0.16666666666666666
1028,155,2,test_8,3.8163146100428214,3.4305188039533268,5,"[[0, 3, 5], [1, 3, 5], [4, 5, 1], [3, 3, 5], [2, 3, 5]]",3,13,0.16666666666666666
1029,155,2,test_9,3.1464022861305128,3.39876408285151,5,"[[0, 5, 1], [1, 1, 5], [1, 5, 5], [2, 1, 5], [3, 3, 5]]",1,12,0.16666666666666666
1030,156,2,test_0,3.870370498244402,3.4724273761679676,5,"[[4, 4, 1], [3, 4, 1], [2, 4, 0], [1, 4, 1], [0, 4, 1]]",0,21,0.8333333333333334
1031,156,2,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,20,0.8333333333333334
1032,156,2,test_2,4.177104318830438,3.7031791264047493,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 4], [3, 4, 3], [3, 5, 3]]",2,19,0.5
1033,156,2,test_3,3.8789414355141183,3.7389680737982527,5,"[[0, 0, 5], [1, 1, 5], [2, 2, 0], [2, 4, 0], [1, 4, 5]]",1,18,0.3333333333333333
1034,156,2,test_4,5.007721622330666,3.861290727282297,5,"[[0, 4, 4], [0, 4, 2], [1, 4, 4], [1, 4, 1], [1, 4, 2]]",1,17,0.16666666666666666
1035,156,2,test_5,2.148727333576416,3.391163603333333,5,"[[1, 2, 3], [1, 2, 1], [1, 4, 3], [1, 4, 4], [1, 4, 5]]",0,16,0.16666666666666666
1036,156,2,test_6,3.0105487356885257,3.6645546572962084,4,"[[0, 4, 0], [1, 4, 0], [1, 4, 5], [0, 4, 5]]",1,15,0.0
1037,156,2,test_7,4.1046598722742065,3.8009267192907767,4,"[[2, 4, 0], [3, 4, 0], [3, 4, 3], [2, 4, 3]]",2,14,0.0
1038,156,2,test_8,4.492134674806647,3.811208732091447,5,"[[0, 4, 2], [0, 4, 5], [1, 4, 4], [2, 4, 1], [1, 1, 0]]",0,13,0.3333333333333333
1039,156,2,test_9,4.330025265817762,3.808378470555877,5,"[[0, 4, 4], [1, 5, 4], [1, 4, 4], [2, 4, 1], [2, 4, 0]]",2,12,0.3333333333333333
1040,157,2,test_0,3.440194807552933,3.401163603333333,0,[],4,21,0.0
1041,157,2,test_1,3.4202692891541933,3.401163603333333,0,[],4,20,0.0
1042,157,2,test_2,2.6932724042634417,3.401163603333333,0,[],0,19,0.0
1043,157,2,test_3,3.6670108574319666,3.3934041461717417,1,"[[2, 0, 5]]",2,18,0.0
1044,157,2,test_4,3.4835025313573276,3.401163603333333,0,[],3,17,0.0
1045,157,2,test_5,3.8806087606527946,3.4415177562039574,1,"[[3, 2, 1]]",3,16,0.0
1046,157,2,test_6,3.419568122773847,3.401003241441061,2,"[[0, 5, 5], [2, 0, 5]]",2,15,0.0
1047,157,2,test_7,4.1126598722742065,3.401163603333333,0,[],2,14,0.0
1048,157,2,test_8,3.826314610042821,3.401163603333333,0,[],3,13,0.0
1049,157,2,test_9,4.340025265817761,3.401163603333333,0,[],2,12,0.0
1050,158,0,test_0,3.428680815225803,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",1,21,0.16666666666666666
1051,158,0,test_1,3.9166335377372854,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",3,20,0.16666666666666666
1052,158,0,test_2,2.2876700851155087,3.406602336710381,4,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5]]",1,19,0.0
1053,158,0,test_3,3.8789414355141183,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [4, 0, 5], [3, 0, 5], [2, 0, 5]]",1,18,0.16666666666666666
1054,158,0,test_4,2.5330420156466986,3.3854041461717417,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",4,17,0.16666666666666666
1055,158,0,test_5,3.518098472857013,3.4035921774153772,5,"[[0, 0, 0], [1, 0, 0], [2, 0, 0], [3, 0, 0], [4, 0, 0]]",4,16,0.16666666666666666
1056,158,0,test_6,4.276378583114634,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",4,15,0.16666666666666666
1057,158,0,test_7,2.0834321744657323,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",0,14,0.16666666666666666
1058,158,0,test_8,3.125021540751824,3.410602336710381,2,"[[0, 0, 5], [1, 0, 5]]",1,13,0.0
1059,158,0,test_9,4.334025265817761,3.4075921774153772,3,"[[0, 0, 0], [1, 0, 0], [2, 0, 0]]",2,12,0.0
1060,159,0,test_0,3.874370498244402,3.471353816088866,3,"[[0, 4, 3], [1, 4, 3], [3, 4, 3]]",0,21,0.0
1061,159,0,test_1,3.922633537737285,3.41953773624607,2,"[[0, 1, 3], [3, 1, 3]]",3,20,0.0
1062,159,0,test_2,2.687272404263442,3.3951636033333332,3,"[[3, 5, 1], [2, 5, 1], [1, 5, 1]]",0,19,0.0
1063,159,0,test_3,3.6670108574319666,3.4796763173445315,1,"[[2, 3, 2]]",2,18,0.0
1064,159,0,test_4,5.007721622330666,3.7436738099291906,5,"[[2, 2, 4], [1, 2, 4], [3, 2, 4], [2, 4, 4], [1, 4, 4]]",1,17,0.16666666666666666
1065,159,0,test_5,3.078003612951342,3.4972713847383528,4,"[[0, 3, 4], [1, 3, 4], [2, 3, 4], [2, 1, 4]]",2,16,0.0
1066,159,0,test_6,3.2155366990649883,3.3873704671853044,4,"[[0, 1, 4], [1, 1, 4], [2, 2, 4], [3, 3, 4]]",3,15,0.0
1067,159,0,test_7,3.2143132884371424,3.4740337194623883,3,"[[3, 3, 2], [2, 3, 2], [1, 3, 3]]",1,14,0.0
1068,159,0,test_8,4.500134674806647,3.4483866957413545,1,"[[0, 1, 3]]",0,13,0.0
1069,159,0,test_9,4.334025265817761,3.535944123290799,3,"[[1, 2, 2], [0, 2, 2], [2, 2, 2]]",2,12,0.0
1070,161,1,test_0,3.673830218003717,3.5387589123278556,5,"[[0, 4, 5], [1, 1, 5], [2, 2, 5], [3, 0, 5], [4, 0, 5]]",2,21,0.3333333333333333
1071,161,1,test_1,3.4102692891541935,3.4759286508225498,5,"[[0, 3, 5], [1, 1, 5], [2, 2, 1], [3, 3, 5], [4, 3, 5]]",4,20,0.16666666666666666
1072,161,1,test_2,2.691272404263442,3.5467589123278556,1,"[[0, 2, 5]]",0,19,0.0
1073,161,1,test_3,3.8829414355141183,3.408602336710381,3,"[[0, 2, 5], [0, 0, 5], [1, 0, 5]]",1,18,0.0
1074,161,1,test_4,3.4755025313573276,3.5407589123278553,4,"[[0, 0, 5], [1, 2, 5], [2, 0, 5], [3, 2, 5]]",3,17,0.0
1075,161,1,test_5,2.7058919873904954,3.3990032414410614,3,"[[0, 2, 5], [1, 0, 5], [2, 1, 5]]",1,16,0.0
1076,161,1,test_6,3.275755520533366,3.5467589123278556,1,"[[0, 2, 5]]",0,15,0.0
1077,161,1,test_7,3.8346020671271592,3.5407589123278553,4,"[[0, 2, 5], [1, 0, 5], [2, 2, 1], [3, 2, 5]]",3,14,0.0
1078,161,1,test_8,3.1230215407518243,3.5427589123278556,3,"[[0, 2, 5], [0, 0, 5], [1, 2, 5]]",1,13,0.0
1079,161,1,test_9,3.564753737457473,3.5467589123278556,1,"[[0, 2, 5]]",0,12,0.0
1080,162,2,test_0,3.870370498244402,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [3, 4, 4], [4, 4, 4]]",0,21,0.16666666666666666
1081,162,2,test_1,3.7176159406472458,3.7031791264047493,5,"[[0, 4, 2], [0, 4, 1], [1, 4, 4], [2, 4, 4], [3, 4, 2]]",1,20,0.16666666666666666
1082,162,2,test_2,4.974507940308268,3.7031791264047493,5,"[[0, 4, 5], [0, 4, 4], [1, 4, 5], [2, 4, 4], [3, 4, 4]]",3,19,0.5
1083,162,2,test_3,3.941203480779368,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 4], [1, 2, 3], [2, 4, 3], [3, 4, 4]]",0,18,0.16666666666666666
1084,162,2,test_4,5.007721622330666,3.8089829011364116,5,"[[0, 4, 5], [1, 4, 5], [1, 4, 3], [2, 4, 4], [3, 4, 5]]",1,17,0.3333333333333333
1085,162,2,test_5,3.076003612951342,3.632669321929241,5,"[[0, 4, 5], [0, 4, 2], [1, 4, 5], [2, 4, 3], [2, 2, 5]]",2,16,0.5
1086,162,2,test_6,3.012548735688526,3.718932529068927,3,"[[0, 4, 4], [0, 4, 2], [1, 4, 5]]",1,15,0.25
1087,162,2,test_7,3.8366020671271595,3.661015065606318,3,"[[2, 4, 5], [3, 4, 5], [3, 4, 1]]",3,14,0.75
1088,162,2,test_8,3.1190215407518243,3.4691674841011877,5,"[[1, 4, 4], [0, 4, 4], [0, 2, 5], [0, 0, 5], [2, 4, 4]]",1,13,0.16666666666666666
1089,162,2,test_9,4.332025265817761,3.621701143761754,4,"[[1, 4, 5], [0, 4, 5], [2, 4, 5], [2, 2, 5]]",2,12,0.6
1090,164,1,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 4], [1, 4, 1], [2, 4, 1], [3, 4, 5], [4, 4, 1]]",2,21,0.16666666666666666
1091,164,1,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",3,20,0.8333333333333334
1092,164,1,test_2,2.683272404263442,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 2], [4, 4, 1]]",0,19,0.3333333333333333
1093,164,1,test_3,3.7710332588389193,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,18,0.5
1094,164,1,test_4,5.007721622330666,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 2], [4, 4, 1]]",1,17,0.5
1095,164,1,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
1096,164,1,test_6,4.276378583114634,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,15,0.3333333333333333
1097,164,1,test_7,4.102659872274207,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,14,0.6666666666666666
1098,164,1,test_8,3.677505201495061,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,13,0.3333333333333333
1099,164,1,test_9,3.5627537374574727,3.72221869467187,2,"[[0, 4, 1], [1, 4, 1]]",0,12,0.3333333333333333
1100,165,1,test_0,3.870370498244402,3.4724273761679676,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 5], [3, 4, 1], [4, 4, 1]]",0,21,0.6666666666666666
1101,165,1,test_1,3.0793886104229364,3.468689033540481,5,"[[0, 4, 2], [1, 4, 2], [2, 4, 2], [3, 4, 2], [4, 4, 2]]",2,20,0.16666666666666666
1102,165,1,test_2,4.974507940308268,3.714932529068927,5,"[[0, 4, 3], [1, 4, 1], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,19,0.5
1103,165,1,test_3,3.7710332588389193,3.6929809799081297,5,"[[0, 0, 0], [1, 1, 0], [2, 2, 0], [3, 3, 0], [4, 4, 0]]",4,18,0.16666666666666666
1104,165,1,test_4,5.007721622330666,3.7012653241619238,5,"[[0, 4, 2], [1, 4, 2], [2, 4, 5], [3, 4, 5], [4, 4, 4]]",1,17,0.16666666666666666
1105,165,1,test_5,3.076003612951342,3.6959244543554646,5,"[[0, 4, 3], [1, 4, 2], [2, 4, 3], [3, 4, 2], [4, 4, 3]]",2,16,0.16666666666666666
1106,165,1,test_6,4.276378583114634,3.6959244543554646,5,"[[0, 4, 4], [1, 4, 2], [2, 4, 3], [3, 4, 3], [4, 4, 3]]",4,15,0.16666666666666666
1107,165,1,test_7,3.8326020671271595,3.714932529068927,5,"[[0, 4, 1], [1, 4, 4], [2, 4, 2], [4, 4, 0], [3, 4, 5]]",3,14,0.3333333333333333
1108,165,1,test_8,4.492134674806647,3.6929809799081297,5,"[[0, 4, 0], [1, 4, 1], [2, 4, 2], [3, 4, 3], [4, 4, 4]]",0,13,0.16666666666666666
1109,165,1,test_9,4.1492307800824815,3.7012653241619238,5,"[[0, 4, 5], [1, 4, 4], [2, 4, 3], [3, 4, 2], [4, 4, 1]]",3,12,0.3333333333333333
1110,166,0,test_0,3.675830218003717,3.71821869467187,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1]]",2,21,0.6
1111,166,0,test_1,3.4102692891541935,3.476332489774834,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 5], [1, 4, 5], [4, 3, 1]]",4,20,0.6666666666666666
1112,166,0,test_2,4.974507940308268,3.4716763173445315,5,"[[0, 3, 2], [1, 3, 2], [2, 3, 2], [3, 3, 2], [4, 3, 2]]",3,19,0.16666666666666666
1113,166,0,test_3,3.941203480779368,3.441405508258799,5,"[[0, 1, 2], [1, 1, 2], [2, 1, 2], [3, 1, 2], [1, 2, 2]]",0,18,0.16666666666666666
1114,166,0,test_4,4.13477113526486,3.83670497431293,5,"[[0, 2, 2], [1, 2, 2], [2, 2, 2], [0, 4, 3], [2, 4, 3]]",2,17,0.16666666666666666
1115,166,0,test_5,3.8726087606527946,3.3853704671853047,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [3, 3, 4], [4, 3, 2]]",3,16,0.16666666666666666
1116,166,0,test_6,3.4135681227738472,3.386688776750786,5,"[[0, 1, 3], [1, 1, 4], [2, 1, 3], [3, 1, 3], [3, 3, 3]]",2,15,0.16666666666666666
1117,166,0,test_7,4.102659872274207,3.391163603333333,5,"[[1, 2, 3], [0, 2, 3], [0, 4, 4], [0, 3, 3], [1, 4, 5]]",2,14,0.16666666666666666
1118,166,0,test_8,3.677505201495061,3.6959244543554646,5,"[[1, 4, 3], [2, 4, 3], [0, 4, 3], [3, 4, 4], [4, 4, 3]]",4,13,0.16666666666666666
1119,166,0,test_9,4.332025265817761,3.7426572809099174,4,"[[1, 4, 3], [2, 4, 3], [2, 4, 5], [2, 4, 1]]",2,12,0.4
